timestamp_ms,last,bid,ask,bid_size,ask_size,volume,bar_volume
1704293530175,185.23,183.63,185.13,100,200,141173,0
1704293530177,185.23,183.63,185.13,100,300,141173,0
1704293530178,185.23,183.63,185.13,100,400,141173,0
1704293530179,185.23,183.63,185.12,100,100,141173,0
1704293530180,185.23,183.63,185.12,100,200,141173,0
1704293530183,185.23,185.11,185.12,200,100,141173,0
1704293530185,185.23,185.11,185.13,300,400,141173,0
1704293530186,185.23,183.63,185.14,100,500,141173,0
1704293530188,185.23,183.63,185.14,100,600,141173,0
1704293530189,185.23,183.63,185.13,100,100,141173,0
1704293530190,185.23,183.63,185.14,100,700,141173,0
1704293530192,185.23,183.63,185.14,100,400,141173,0
1704293530193,185.23,185.12,185.14,100,400,141173,0
1704293530194,185.23,183.63,185.14,100,500,141173,0
1704293530195,185.23,183.63,185.12,100,100,141173,0
1704293530196,185.23,183.63,185.12,100,200,141173,0
1704293530202,185.23,183.63,185.12,100,100,141173,0
1704293530203,185.23,183.63,185.12,100,200,141173,0
1704293530211,185.23,183.63,185.12,100,200,141173,0
1704293530214,185.23,183.63,185.11,100,100,141173,0
1704293530215,185.23,185.1,185.12,500,100,141173,0
1704293530216,185.23,185.1,185.12,500,100,141173,0
1704293530217,185.23,185.1,185.12,600,200,141173,0
1704293530222,185.23,185.1,185.12,400,100,141173,0
1704293530223,185.23,185.11,185.12,100,100,141173,0
1704293530233,185.23,185.11,185.12,100,200,141173,0
1704293530234,185.23,185.1,185.12,400,200,141173,0
1704293530244,185.23,185.1,185.12,400,100,141173,0
1704293530245,185.23,183.63,185.13,100,200,141173,0
1704293530246,185.23,183.63,185.12,100,100,141173,0
1704293530248,185.23,183.63,185.13,100,200,141173,0
1704293530250,185.23,185.11,185.13,100,200,141173,0
1704293530256,185.23,183.63,185.13,100,200,141173,0
1704293530265,185.23,183.63,185.13,100,200,141173,0
1704293530268,185.23,185.11,185.13,100,200,141173,0
1704293530269,185.23,183.63,185.13,100,200,141173,0
1704293530287,185.23,185.11,185.13,100,200,141173,0
1704293530296,185.23,183.63,185.13,100,200,141173,0
1704293530313,185.23,183.63,185.13,100,100,141173,0
1704293530314,185.23,183.63,185.14,100,100,141173,0
1704293530317,185.23,185.12,185.14,100,100,141173,0
1704293530318,185.23,183.63,185.14,100,100,141173,0
1704293530320,185.23,183.63,185.15,100,400,141173,0
1704293530321,185.23,185.13,185.15,100,300,141173,0
1704293530323,185.23,185.13,185.15,200,200,141173,0
1704293530328,185.23,185.13,185.15,100,200,141173,0
1704293530394,185.23,183.63,185.15,100,300,141173,0
1704293530395,185.23,185.12,185.15,200,300,141173,0
1704293530397,185.23,185.12,185.15,100,300,141173,0
1704293530404,185.23,183.63,185.15,100,300,141173,0
1704293530417,185.23,185.13,185.15,100,300,141173,0
1704293530420,185.23,185.13,185.15,200,100,141173,0
1704293530421,185.23,185.13,185.15,100,100,141173,0
1704293530422,185.23,185.12,185.15,100,100,141173,0
1704293530425,185.23,185.12,185.15,100,100,141173,0
1704293530432,185.23,183.63,185.15,100,100,141173,0
1704293530447,185.23,185.13,185.15,100,100,141173,0
1704293530473,185.23,185.13,185.15,200,100,141173,0
1704293530476,185.23,185.13,185.18,100,100,141173,0
1704293530498,185.23,185.12,185.18,100,100,141173,0
1704293530499,185.23,185.12,185.18,200,100,141173,0
1704293530501,185.23,185.13,185.18,100,100,141173,0
1704293530521,185.23,183.63,185.14,100,100,141173,0
1704293530522,185.23,183.63,185.18,100,100,141173,0
1704293530528,185.23,183.63,185.14,100,100,141173,0
1704293530529,185.23,183.63,185.18,100,100,141173,0
1704293530546,185.23,185.13,185.18,100,100,141173,0
1704293530548,185.23,183.63,185.18,100,100,141173,0
1704293530566,185.23,185.13,185.18,100,100,141173,0
1704293530567,185.23,183.63,185.18,100,100,141173,0
1704293530575,185.23,183.63,185.14,100,100,141173,0
1704293530577,185.23,183.63,185.14,100,100,141173,0
1704293530584,185.23,183.63,185.14,100,100,141173,0
1704293530588,185.23,183.63,185.18,100,100,141173,0
1704293530599,185.23,185.13,185.18,100,100,141173,0
1704293530601,185.23,185.13,185.18,100,100,141173,0
1704293530602,185.23,183.63,185.18,100,100,141173,0
1704293530616,185.23,183.63,185.14,100,100,141173,0
1704293530623,185.23,183.63,185.14,100,100,141173,0
1704293530625,185.23,183.63,185.18,100,100,141173,0
1704293530641,185.23,185.13,185.18,100,100,141173,0
1704293530654,185.23,183.63,185.18,100,100,141173,0
1704293530680,185.23,185.13,185.15,200,100,141173,0
1704293530685,185.23,185.13,185.15,200,200,141173,0
1704293530686,185.23,185.13,185.15,100,100,141173,0
1704293530720,185.23,185.13,185.15,200,100,141173,0
1704293530721,185.23,185.13,185.18,200,100,141173,0
1704293530765,185.23,185.13,185.15,100,100,141173,0
1704293530766,185.23,183.63,185.15,100,100,141173,0
1704293530769,185.23,185.13,185.15,100,200,141173,0
1704293530770,185.23,185.13,185.15,100,100,141173,0
1704293530773,185.23,185.14,185.18,100,100,141173,0
1704293530774,185.23,185.13,185.15,100,100,141173,0
1704293530775,185.23,185.13,185.18,100,100,141173,0
1704293530794,185.23,185.13,185.16,100,200,141173,0
1704293530795,185.23,185.14,185.17,100,100,141173,0
1704293530800,185.23,185.15,185.17,100,100,141173,0
1704293530801,185.23,185.15,185.17,200,100,141173,0
1704293530805,185.23,185.15,185.17,200,100,141173,0
1704293530809,185.23,185.15,185.18,100,100,141173,0
1704293530812,185.23,185.15,185.17,100,100,141173,0
1704293530822,185.23,185.15,185.17,200,100,141173,0
1704293530834,185.23,185.14,185.16,100,100,141173,0
1704293530835,185.23,185.14,185.17,100,100,141173,0
1704293530836,185.23,185.14,185.16,100,100,141173,0
1704293530842,185.23,185.14,185.17,100,100,141173,0
1704293530851,185.23,185.14,185.16,100,100,141173,0
1704293530853,185.23,185.13,185.16,100,100,141173,0
1704293530860,185.23,185.13,185.16,100,100,141173,0
1704293530872,185.23,185.13,185.16,100,200,141173,0
1704293530874,185.23,185.13,185.16,100,100,141173,0
1704293530879,185.23,185.13,185.16,100,100,141173,0
1704293530882,185.23,185.13,185.16,100,100,141173,0
1704293530894,185.23,185.13,185.18,100,100,141173,0
1704293530895,185.23,185.13,185.16,100,100,141173,0
1704293530897,185.23,185.13,185.16,200,200,141173,0
1704293530905,185.23,185.13,185.16,100,200,141173,0
1704293530928,185.23,185.13,185.15,100,100,141173,0
1704293530931,185.23,183.63,185.15,100,100,141173,0
1704293530937,185.23,183.63,185.15,100,200,141173,0
1704293530942,185.23,183.63,185.15,100,100,141173,0
1704293530968,185.23,183.63,185.14,100,100,141173,0
1704293530969,185.23,183.63,185.14,100,100,141173,0
1704293530971,185.23,183.63,185.14,100,200,141173,0
1704293530984,185.23,183.63,185.13,100,100,141173,0
1704293530993,185.23,183.63,185.14,100,200,141173,0
1704293531020,185.23,183.63,185.13,100,100,141173,0
1704293531030,185.23,183.63,185.13,100,200,141173,0
1704293531031,185.23,183.63,185.13,100,100,141173,0
1704293531032,185.23,183.63,185.14,100,200,141173,0
1704293531050,185.23,183.63,185.13,100,100,141173,0
1704293531051,185.23,183.63,185.13,100,200,141173,0
1704293531053,185.23,183.63,185.13,100,100,141173,0
1704293531054,185.23,183.63,185.14,100,200,141173,0
1704293531068,185.23,183.63,185.14,100,300,141173,0
1704293531069,185.23,183.63,185.14,100,200,141173,0
1704293531074,185.23,183.63,185.14,100,300,141173,0
1704293531075,185.23,183.63,185.14,100,200,141173,0
1704293531079,185.23,183.63,185.14,100,300,141173,0
1704293531081,185.23,183.63,185.14,100,200,141173,0
1704293531084,185.23,183.63,185.14,100,300,141173,0
1704293531087,185.23,183.63,185.14,100,200,141173,0
1704293531090,185.23,183.63,185.14,100,300,141173,0
1704293531093,185.23,183.63,185.14,100,200,141173,0
1704293531096,185.23,183.63,185.14,100,300,141173,0
1704293531100,185.23,183.63,185.14,100,200,141173,0
1704293531109,185.23,183.63,185.14,100,300,141173,0
1704293531110,185.23,183.63,185.14,100,200,141173,0
1704293531120,185.23,183.63,185.14,100,300,141173,0
1704293531122,185.23,183.63,185.14,100,200,141173,0
1704293531136,185.23,185.12,185.14,100,200,141173,0
1704293531137,185.23,183.63,185.14,100,200,141173,0
1704293531184,185.23,183.63,185.14,100,100,141173,0
1704293531217,185.23,183.63,185.15,100,100,141173,0
1704293531223,185.23,185.12,185.15,200,100,141173,0
1704293531224,185.23,185.12,185.15,100,100,141173,0
1704293531232,185.23,185.12,185.15,200,100,141173,0
1704293531243,185.23,183.63,185.15,100,100,141173,0
1704293531271,185.23,185.12,185.15,100,100,141173,0
1704293531345,185.23,185.13,185.15,100,100,141173,0
1704293531346,185.23,185.13,185.16,500,100,141173,0
1704293531363,185.23,185.13,185.16,200,100,141173,0
1704293531364,185.23,185.13,185.16,500,100,141173,0
1704293531413,185.23,185.13,185.18,500,100,141173,0
1704293531419,185.23,185.13,185.18,400,100,141173,0
1704293531427,185.23,185.14,185.18,100,100,141173,0
1704293531468,185.23,185.14,185.18,200,100,141173,0
1704293531546,185.23,185.15,185.18,100,100,141173,0
1704293531547,185.23,185.14,185.18,200,100,141173,0
1704293531573,185.23,185.14,185.18,100,100,141173,0
1704293531594,185.23,185.15,185.18,100,100,141173,0
1704293531596,185.23,185.14,185.18,100,100,141173,0
1704293531604,185.23,185.15,185.18,100,100,141173,0
1704293531613,185.23,185.14,185.18,100,100,141173,0
1704293531652,185.23,185.14,185.16,100,100,141173,0
1704293531653,185.23,185.13,185.16,400,100,141173,0
1704293531659,185.23,185.13,185.16,400,100,141173,0
1704293531660,185.23,185.13,185.16,100,100,141173,0
1704293531674,185.23,185.13,185.15,100,100,141173,0
1704293531691,185.23,185.14,185.16,100,100,141173,0
1704293531726,185.23,185.13,185.16,200,100,141173,0
1704293531733,185.23,185.14,185.16,100,100,141173,0
1704293531743,185.23,185.13,185.16,200,100,141173,0
1704293531756,185.23,185.14,185.16,100,100,141173,0
1704293531779,185.23,185.13,185.16,200,100,141173,0
1704293531780,185.23,185.13,185.18,200,100,141173,0
1704293531790,185.23,185.13,185.18,300,100,141173,0
1704293531791,185.23,185.12,185.15,300,100,141173,0
1704293531794,185.23,185.12,185.15,200,100,141173,0
1704293531816,185.23,185.12,185.15,500,100,141173,0
1704293531817,185.23,185.12,185.18,600,100,141173,0
1704293531818,185.23,185.13,185.18,500,100,141173,0
1704293531819,185.23,185.13,185.18,200,100,141173,0
1704293531821,185.23,185.13,185.18,300,100,141173,0
1704293531840,185.23,185.13,185.15,200,100,141173,0
1704293531846,185.23,185.13,185.15,200,200,141173,0
1704293531848,185.23,185.13,185.15,200,100,141173,0
1704293531852,185.23,185.13,185.15,200,200,141173,0
1704293531858,185.23,185.13,185.15,200,200,141173,0
1704293531901,185.23,185.13,185.16,200,100,141173,0
1704293531905,185.23,185.13,185.15,200,100,141173,0
1704293531928,185.23,185.13,185.16,200,100,141173,0
1704293531929,185.23,185.14,185.16,100,100,141173,0
1704293531930,185.23,185.14,185.16,100,100,141173,0
1704293531931,185.23,185.14,185.16,200,100,141173,0
1704293531935,185.23,185.13,185.16,100,100,141173,0
1704293531936,185.23,185.13,185.16,100,200,141173,0
1704293531952,185.23,185.14,185.16,100,200,141173,0
1704293531953,185.23,185.14,185.16,100,100,141173,0
1704293531954,185.23,185.14,185.18,100,100,141173,0
1704293532003,185.23,185.14,185.16,200,100,141173,0
1704293532014,185.23,185.14,185.16,200,100,141173,0
1704293532022,185.23,185.14,185.16,200,200,141173,0
1704293532030,185.23,185.14,185.16,200,100,141173,0
1704293532033,185.23,185.14,185.18,200,100,141173,0
1704293532038,185.23,185.14,185.18,100,100,141173,0
1704293532043,185.23,185.15,185.18,100,100,141173,0
1704293532057,185.23,185.14,185.18,100,100,141173,0
1704293532063,185.23,185.15,185.18,100,100,141173,0
1704293532074,185.23,185.14,185.18,100,100,141173,0
1704293532127,185.23,185.15,185.18,100,100,141173,0
1704293532133,185.23,185.14,185.18,100,100,141173,0
1704293532185,185.23,185.13,185.18,200,100,141173,0
1704293532186,185.23,185.13,185.18,100,100,141173,0
1704293532187,185.23,185.12,185.15,100,200,141173,0
1704293532188,185.23,185.12,185.15,100,100,141173,0
1704293532189,185.23,185.12,185.15,100,100,141173,0
1704293532190,185.23,185.13,185.15,100,100,141173,0
1704293532191,185.23,185.13,185.16,200,100,141173,0
1704293532192,185.23,185.13,185.16,100,100,141173,0
1704293532194,185.23,185.13,185.15,100,100,141173,0
1704293532195,185.23,185.13,185.16,100,100,141173,0
1704293532202,185.23,185.13,185.16,300,100,141173,0
1704293532205,185.23,185.13,185.18,300,100,141173,0
1704293532244,185.23,185.12,185.15,300,100,141173,0
1704293532245,185.23,185.12,185.14,400,100,141173,0
1704293532246,185.23,185.12,185.14,500,100,141173,0
1704293532247,185.23,185.12,185.15,400,100,141173,0
1704293532267,185.23,185.12,185.15,400,200,141173,0
1704293532272,185.23,185.13,185.15,100,200,141173,0
1704293532276,185.23,185.13,185.15,100,100,141173,0
1704293532291,185.23,185.12,185.15,400,100,141173,0
1704293532293,185.23,185.13,185.15,100,100,141173,0
1704293532301,185.23,185.12,185.15,400,100,141173,0
1704293532303,185.23,185.12,185.15,100,100,141173,0
1704293532348,185.23,183.63,185.15,100,100,141173,0
1704293532354,185.23,183.63,185.14,100,100,141173,0
1704293532362,185.23,183.63,185.14,100,100,141173,0
1704293532370,185.23,183.63,185.14,100,200,141173,0
1704293532371,185.23,183.63,185.14,100,300,141173,0
1704293532389,185.23,183.63,185.14,100,200,141173,0
1704293532390,185.23,183.63,185.14,100,100,141173,0
1704293532426,185.23,183.63,185.15,100,100,141173,0
1704293532436,185.23,183.63,185.15,100,100,141173,0
1704293532437,185.23,183.63,185.15,100,200,141173,0
1704293532454,185.23,185.13,185.15,200,200,141173,0
1704293532480,185.23,185.13,185.15,100,100,141173,0
1704293532490,185.23,185.13,185.15,200,100,141173,0
1704293532492,185.23,185.13,185.15,300,100,141173,0
1704293532527,185.23,185.13,185.15,100,100,141173,0
1704293532528,185.23,185.13,185.15,200,100,141173,0
1704293532539,185.23,185.13,185.15,200,200,141173,0
1704293532540,185.23,185.13,185.15,100,200,141173,0
1704293532541,185.23,185.13,185.15,100,300,141173,0
1704293532551,185.23,185.13,185.15,100,100,141173,0
1704293532552,185.23,185.13,185.15,600,100,141173,0
1704293532553,185.23,185.13,185.18,600,100,141173,0
1704293532581,185.23,185.14,185.18,100,100,141173,0
1704293532582,185.23,185.14,185.18,200,100,141173,0
1704293532583,185.23,185.14,185.18,300,100,141173,0
1704293532597,185.23,185.14,185.18,400,100,141173,0
1704293532600,185.23,185.14,185.18,300,100,141173,0
1704293532601,185.23,185.14,185.18,200,100,141173,0
1704293532602,185.23,185.14,185.18,100,100,141173,0
1704293532603,185.23,185.13,185.18,500,100,141173,0
1704293532623,185.23,185.14,185.18,100,100,141173,0
1704293532624,185.23,185.14,185.18,500,100,141173,0
1704293532625,185.23,185.14,185.18,500,100,141173,0
1704293532628,185.23,185.14,185.18,500,100,141173,0
1704293532641,185.23,185.15,185.18,100,100,141173,0
1704293532654,185.23,185.15,185.18,200,100,141173,0
1704293532656,185.23,185.14,185.18,500,100,141173,0
1704293532676,185.23,185.15,185.18,100,100,141173,0
1704293532687,185.23,185.14,185.18,500,100,141173,0
1704293532708,185.23,185.15,185.18,100,100,141173,0
1704293532713,185.23,185.15,185.18,100,100,141173,0
1704293532723,185.23,185.14,185.18,400,100,141173,0
1704293532725,185.23,185.14,185.18,100,100,141173,0
1704293532739,185.23,185.14,185.16,100,100,141173,0
1704293532743,185.23,185.14,185.18,100,100,141173,0
1704293532744,185.23,185.15,185.18,100,100,141173,0
1704293532749,185.23,185.14,185.18,100,100,141173,0
1704293532841,185.23,185.14,185.18,200,100,141173,0
1704293532868,185.23,185.15,185.18,100,100,141173,0
1704293532884,185.23,185.14,185.18,100,100,141173,0
1704293532886,185.23,185.14,185.16,100,100,141173,0
1704293532903,185.23,185.14,185.18,100,100,141173,0
1704293532904,185.23,185.14,185.18,100,100,141173,0
1704293532905,185.23,185.14,185.18,100,100,141173,0
1704293532993,185.23,185.15,185.18,100,100,141173,0
1704293533025,185.23,185.14,185.18,100,100,141173,0
1704293533043,185.23,185.14,185.16,100,100,141173,0
1704293533146,185.23,185.14,185.18,100,100,141173,0
1704293533191,185.23,185.15,185.18,100,100,141173,0
1704293533192,185.23,185.16,185.18,200,200,141173,0
1704293533204,185.23,185.16,185.18,500,200,141173,0
1704293533245,185.23,185.16,199.0,200,100,141173,0
1704293533272,185.23,185.16,185.18,100,100,141173,0
1704293533273,185.23,185.15,185.18,100,100,141173,0
1704293533283,185.23,185.15,199.0,200,100,141173,0
1704293533287,185.23,185.14,199.0,100,100,141173,0
1704293533293,185.23,185.14,199.0,100,100,141173,0
1704293533305,185.23,185.14,185.16,100,100,141173,0
1704293533306,185.23,185.14,199.0,100,100,141173,0
1704293533519,185.23,185.15,199.0,100,100,141173,0
1704293533546,185.23,185.15,199.0,200,100,141173,0
1704293533627,185.23,185.15,185.17,200,100,141173,0
1704293533630,185.23,185.15,185.17,100,100,141173,0
1704293533680,185.23,185.15,185.17,200,100,141173,0
1704293533871,185.23,185.16,199.0,100,100,141173,0
1704293533874,185.23,185.16,199.0,100,100,141173,0
1704293533980,185.23,185.15,199.0,200,100,141173,0
1704293534001,185.23,185.16,199.0,100,100,141173,0
1704293534097,185.23,185.15,199.0,200,100,141173,0
1704293534105,185.23,185.15,199.0,100,100,141173,0
1704293534124,185.23,185.15,185.17,100,100,141173,0
1704293534126,185.23,185.15,199.0,100,100,141173,0
1704293534137,185.23,185.15,185.17,100,100,141173,0
1704293534139,185.23,185.15,199.0,100,100,141173,0
1704293534255,185.23,185.16,199.0,100,100,141173,0
1704293534258,185.23,185.16,199.0,200,100,141173,0
1704293534260,185.23,185.16,199.0,100,100,141173,0
1704293534261,185.23,185.14,185.17,100,100,141173,0
1704293534262,185.23,185.14,199.0,100,100,141173,0
1704293534264,185.23,185.16,199.0,200,100,141173,0
1704293534270,185.23,185.14,199.0,100,100,141173,0
1704293534283,185.23,185.14,199.0,100,100,141173,0
1704293534325,185.23,185.14,185.17,100,100,141173,0
1704293534334,185.23,185.14,185.17,100,100,141173,0
1704293534335,185.23,185.14,185.17,100,100,141173,0
1704293534340,185.23,185.14,185.17,100,100,141173,0
1704293534377,185.23,185.15,185.17,100,100,141173,0
1704293534395,185.23,185.14,185.16,100,100,141173,0
1704293534407,185.23,185.14,185.17,100,200,141173,0
1704293534420,185.23,185.14,185.16,100,100,141173,0
1704293534442,185.23,185.14,185.17,100,100,141173,0
1704293534454,185.23,185.14,185.17,100,100,141173,0
1704293534455,185.23,185.15,185.17,100,100,141173,0
1704293534464,185.23,185.15,185.17,100,200,141173,0
1704293534534,185.23,185.15,199.0,600,100,141173,0
1704293534535,185.23,185.15,199.0,600,100,141173,0
1704293534536,185.23,185.16,199.0,100,100,141173,0
1704293534544,185.23,185.16,199.0,200,100,141173,0
1704293534563,185.23,185.16,199.0,100,100,141173,0
1704293534602,185.23,185.16,199.0,200,100,141173,0
1704293534606,185.23,185.16,199.0,500,100,141173,0
1704293534607,185.23,185.17,199.0,200,100,141173,0
1704293534775,185.23,185.16,199.0,400,100,141173,0
1704293534786,185.23,185.17,199.0,100,100,141173,0
1704293534926,185.23,185.17,199.0,500,100,141173,0
1704293534927,185.23,185.17,185.2,200,100,141173,0
1704293534928,185.23,185.17,185.2,200,300,141173,0
1704293534933,185.23,185.18,185.2,100,100,141173,0
1704293534945,185.23,185.18,199.0,100,100,141173,0
1704293534946,185.23,185.19,199.0,100,100,141173,0
1704293534953,185.23,185.19,185.21,100,100,141173,0
1704293534979,185.23,185.18,185.21,100,100,141173,0
1704293534980,185.23,185.18,199.0,100,100,141173,0
1704293535007,185.23,185.19,185.21,100,200,141173,0
1704293535095,185.23,185.19,199.0,100,100,141173,0
1704293535096,185.23,185.19,185.21,100,100,141173,0
1704293535109,185.23,185.18,185.21,100,100,141173,0
1704293535135,185.23,185.19,185.21,100,100,141173,0
1704293535165,185.23,185.19,199.0,100,100,141173,0
1704293535191,185.23,185.19,185.21,100,100,141173,0
1704293535192,185.23,185.18,185.21,100,100,141173,0
1704293535193,185.23,185.18,185.2,100,100,141173,0
1704293535232,185.23,185.18,199.0,100,100,141173,0
1704293535254,185.23,185.18,199.0,100,100,141173,0
1704293535277,185.23,185.19,199.0,100,100,141173,0
1704293535296,185.23,185.19,185.21,100,100,141173,0
1704293535331,185.23,185.19,199.0,100,100,141173,0
1704293535358,185.23,185.2,185.22,100,100,141173,0
1704293535382,185.23,185.2,185.22,200,100,141173,0
1704293535383,185.23,185.2,199.0,100,100,141173,0
1704293535487,185.23,185.22,185.24,100,100,141173,0
1704293535492,185.23,185.22,185.24,100,100,141173,0
1704293535493,185.23,185.22,199.0,100,100,141173,0
1704293535497,185.23,185.22,185.24,100,100,141173,0
1704293535498,185.23,185.23,199.0,100,100,141173,0
1704293535506,185.23,185.23,185.25,100,100,141173,0
1704293535509,185.23,185.23,199.0,100,100,141173,0
1704293535513,185.23,185.23,185.25,100,100,141173,0
1704293535557,185.23,185.23,199.0,100,100,141173,0
1704293535598,185.23,185.23,185.26,100,100,141173,0
1704293535599,185.23,185.23,199.0,100,100,141173,0
1704293535601,185.23,185.23,199.0,100,100,141173,0
1704293535683,185.23,185.23,185.25,100,100,141173,0
1704293535759,185.23,185.24,185.25,100,100,141173,0
1704293535766,185.23,185.23,185.25,100,100,141173,0
1704293535767,185.23,185.24,185.25,100,100,141173,0
1704293535780,185.23,185.23,185.25,100,100,141173,0
1704293535829,185.23,185.23,185.26,100,100,141173,0
1704293535839,185.23,185.24,199.0,100,100,141173,0
1704293535865,185.23,185.24,185.25,100,100,141173,0
1704293535931,185.23,185.23,185.25,100,100,141173,0
1704293535980,185.23,185.24,185.25,100,100,141173,0
1704293535984,185.23,185.24,199.0,100,100,141173,0
1704293535986,185.23,185.23,185.25,100,100,141173,0
1704293536066,185.23,185.24,185.25,100,100,141173,0
1704293536069,185.23,185.24,185.26,100,100,141173,0
1704293536076,185.23,185.24,199.0,100,100,141173,0
1704293536087,185.23,185.23,185.25,100,100,141173,0
1704293536145,185.23,185.22,185.24,100,100,141173,0
1704293536159,185.23,185.22,185.25,100,100,141173,0
1704293536170,185.23,185.23,185.25,100,100,141173,0
1704293536171,185.23,185.23,185.24,100,100,141173,0
1704293536174,185.23,185.23,185.25,100,100,141173,0
1704293536175,185.23,185.22,185.25,100,100,141173,0
1704293536187,185.23,185.23,185.25,100,100,141173,0
1704293536188,185.23,185.23,185.24,100,100,141173,0
1704293536193,185.23,185.23,185.25,100,200,141173,0
1704293536268,185.23,185.22,185.25,100,200,141173,0
1704293536278,185.23,185.23,185.25,100,200,141173,0
1704293536279,185.23,185.23,185.25,100,200,141173,0
1704293536280,185.23,185.23,185.25,100,100,141173,0
1704293536284,185.23,185.23,185.25,100,200,141173,0
1704293536290,185.23,185.23,185.25,100,100,141173,0
1704293536291,185.23,185.23,185.25,100,100,141173,0
1704293536297,185.23,185.23,185.25,100,200,141173,0
1704293536298,185.23,185.23,185.25,100,100,141173,0
1704293536371,185.23,185.24,185.25,100,100,141173,0
1704293536373,185.23,185.23,185.26,100,100,141173,0
1704293536381,185.23,185.23,199.0,100,100,141173,0
1704293536397,185.23,185.24,199.0,100,100,141173,0
1704293536405,185.23,185.23,199.0,100,100,141173,0
1704293536427,185.23,185.24,199.0,100,100,141173,0
1704293536428,185.23,185.23,199.0,100,100,141173,0
1704293536439,185.23,185.24,199.0,100,100,141173,0
1704293536455,185.23,185.23,199.0,100,100,141173,0
1704293536467,185.23,185.24,199.0,100,100,141173,0
1704293536479,185.23,185.23,199.0,100,100,141173,0
1704293536480,185.23,185.24,185.26,100,100,141173,0
1704293536489,185.23,185.24,199.0,100,100,141173,0
1704293536514,185.23,185.23,199.0,100,100,141173,0
1704293536516,185.23,185.24,199.0,100,100,141173,0
1704293536520,185.23,185.22,185.25,100,100,141173,0
1704293536525,185.23,185.22,185.24,100,100,141173,0
1704293536552,185.23,185.22,185.24,100,200,141173,0
1704293536586,185.23,185.22,185.24,100,100,141173,0
1704293536607,185.23,185.22,185.24,100,100,141173,0
1704293536651,185.23,185.22,199.0,100,100,141173,0
1704293536659,185.23,185.22,199.0,100,100,141173,0
1704293536671,185.23,185.22,185.24,100,100,141173,0
1704293536679,185.23,185.22,199.0,100,100,141173,0
1704293536693,185.23,185.23,199.0,100,100,141173,0
1704293536696,185.23,185.22,199.0,100,100,141173,0
1704293536768,185.23,185.23,199.0,100,100,141173,0
1704293536770,185.23,185.22,199.0,100,100,141173,0
1704293536785,185.23,185.23,199.0,100,100,141173,0
1704293536810,185.23,185.22,199.0,100,100,141173,0
1704293536827,185.23,185.23,199.0,100,100,141173,0
1704293536849,185.23,185.23,199.0,200,100,141173,0
1704293536853,185.23,185.23,199.0,100,100,141173,0
1704293536879,185.23,185.22,199.0,100,100,141173,0
1704293536911,185.23,185.23,199.0,100,100,141173,0
1704293536932,185.23,185.22,185.24,100,100,141173,0
1704293536933,185.23,185.21,185.24,100,100,141173,0
1704293536939,185.23,185.21,185.23,100,100,141173,0
1704293536940,185.23,185.21,185.24,100,100,141173,0
1704293536942,185.23,185.17,185.23,100,100,141173,0
1704293536947,185.23,185.17,185.23,100,200,141173,0
1704293536950,185.23,185.17,185.23,100,100,141173,0
1704293536954,185.23,185.17,185.23,100,100,141173,0
1704293536972,185.23,185.17,185.24,100,100,141173,0
1704293536998,185.23,185.17,185.23,100,100,141173,0
1704293537007,185.23,185.17,185.24,100,100,141173,0
1704293537025,185.23,185.17,199.0,100,100,141173,0
1704293537054,185.23,185.23,199.0,100,100,141173,0
1704293537060,185.23,185.22,199.0,100,100,141173,0
1704293537292,185.23,185.22,185.24,100,100,141173,0
1704293537319,185.23,185.22,185.24,100,200,141173,0
1704293537327,185.23,185.17,185.24,100,200,141173,0
1704293537357,185.23,185.17,185.24,100,100,141173,0
1704293537369,185.23,185.17,199.0,100,100,141173,0
1704293537444,185.23,185.17,185.24,100,100,141173,0
1704293537461,185.23,185.17,199.0,100,100,141173,0
1704293537493,185.23,185.17,185.24,100,100,141173,0
1704293537499,185.23,185.17,199.0,100,100,141173,0
1704293537501,185.23,185.17,185.25,100,300,141173,0
1704293537502,185.23,185.17,185.25,100,200,141173,0
1704293537518,185.23,185.17,185.25,100,200,141173,0
1704293537534,185.23,185.17,185.26,100,100,141173,0
1704293537540,185.23,185.17,185.26,100,100,141173,0
1704293537553,185.23,185.17,185.26,100,100,141173,0
1704293537554,185.23,185.17,185.26,100,200,141173,0
1704293537555,185.23,185.17,185.26,100,200,141173,0
1704293537556,185.23,185.17,185.25,100,100,141173,0
1704293537558,185.23,185.17,185.25,100,200,141173,0
1704293537565,185.23,185.17,185.25,100,100,141173,0
1704293537604,185.23,185.17,185.25,100,200,141173,0
1704293537613,185.23,185.17,185.25,100,100,141173,0
1704293537614,185.23,185.17,185.25,100,200,141173,0
1704293537633,185.23,185.17,185.25,100,200,141173,0
1704293537634,185.23,185.17,185.25,100,100,141173,0
1704293537643,185.23,185.17,185.25,100,200,141173,0
1704293537644,185.23,185.17,185.25,100,200,141173,0
1704293537647,185.23,185.17,185.25,100,300,141173,0
1704293537712,185.23,185.17,185.24,100,100,141173,0
1704293537727,185.23,185.17,185.25,100,200,141173,0
1704293537742,185.23,185.17,185.25,100,300,141173,0
1704293537776,185.23,185.17,185.25,100,200,141173,0
1704293537798,185.23,185.17,185.25,100,300,141173,0
1704293537877,185.23,185.17,185.25,100,200,141173,0
1704293537911,185.23,185.17,185.25,100,300,141173,0
1704293538002,185.23,185.17,185.25,100,200,141173,0
1704293538009,185.23,185.17,185.25,100,300,141173,0
